Index,Voltage_mV
1309,0.040288
1310,0.025902
1311,0.038778
1312,-0.015693
1313,-0.001758
1314,-0.047577
1315,-0.026627
1316,0.047931
1317,0.045785
1318,-0.013424
1319,0.015630
1320,-0.023478
1321,-0.071081
1322,-0.048282
1323,-0.023479
1324,0.037624
1325,0.059677
1326,0.044647
1327,0.043665
1328,0.030423
1329,-0.014235
1330,-0.032287
1331,0.029712
1332,0.004413
1333,-0.040253
1334,-0.052492
1335,-0.035920
1336,-0.018892
1337,0.020227
1338,0.032501
1339,-0.017673
1340,-0.098982
1341,-0.040443
1342,0.057306
1343,0.054627
1344,0.035082
1345,0.001826
1346,0.010697
1347,0.024635
1348,-0.003761
1349,0.054859
1350,0.059098
1351,0.031115
1352,-0.023875
1353,-0.088272
1354,-0.079104
1355,-0.072304
1356,0.001743
1357,0.076640
1358,0.014397
1359,0.035679
1360,-0.020494
1361,-0.020451
1362,-0.004634
1363,0.002344
1364,-0.020347
1365,-0.033981
1366,-0.035716
1367,-0.034549
1368,-0.012227
1369,0.020856
1370,0.049023
1371,0.032877
1372,0.041592
1373,0.040081
1374,0.025004
1375,0.006191
1376,-0.017706
1377,0.001542
1378,-0.028784
1379,-0.047566
1380,-0.044591
1381,-0.057457
1382,437.701782
1383,664.784729
1384,8.453940
1385,1254.043457
1386,761.878784
1387,-30.050642
1388,-23.403524
1389,-18.001362
1390,7.754918
1391,28.391144
1392,38.739120
1393,22.775070
1394,20.073112
1395,11.675561
1396,-2.962095
1397,-37.108326
1398,-39.737896
1399,-16.470270
1400,9.199542
1401,27.775808
1402,33.370670
1403,-3.214265
1404,-27.890673
1405,-33.313622
1406,-17.596909
1407,16.425634
1408,29.766373
1409,31.242212
1410,18.964489
1411,12.840319
1412,-4.481161
1413,-30.524515
1414,-24.203991
1415,-22.549114
1416,-10.944751
1417,-1.919211
1418,1.465813
1419,10.785604
1420,26.997225
1421,25.287029
1422,12.300646
1423,6.888885
1424,-0.774309
1425,-0.763316
1426,-4.850471
1427,-13.536339
1428,-40.288895
1429,-42.256207
1430,-16.271605
1431,9.046822
1432,9.402216
1433,22.495663
1434,31.679865
1435,25.565964
1436,0.004999
1437,-0.017706
1438,-0.009303
1439,-0.014435
1440,-0.025511
1441,0.012855
1442,-0.020253
1443,-0.033967
1444,-0.051426
1445,-0.058640
1446,-0.063920
1447,0.010103
1448,0.053116
1449,0.099715
1450,0.045872
1451,-0.034298
1452,-0.048450
1453,-0.008375
1454,-0.000466
1455,-0.029854
1456,-0.027581
1457,0.014489
1458,0.060139
1459,0.033952
1460,0.031105
1461,0.032548
1462,0.006267
1463,-0.004888
1464,-0.004289
1465,-0.040271
1466,0.025451
1467,0.022840
1468,-0.020249
1469,-0.007501
1470,-0.045058
1471,-0.052334
1472,-0.067655
1473,-0.036851
1474,0.051248
1475,0.096550
1476,0.069173
1477,0.030797
1478,-0.061603
1479,-0.049738
1480,-0.043535
1481,-0.015586
1482,-0.036624
1483,-0.046927
1484,-0.007835
1485,-0.011236
1486,-0.131235
1487,-0.089720
1488,-0.018070
1489,0.028306
1490,0.038994
1491,0.082167
1492,0.081035
1493,0.084649
1494,0.029948
1495,-0.004378
1496,-0.054035
1497,-0.062908
1498,-0.016391
1499,-0.003800
1500,0.004396
1501,0.005707
1502,0.043662
1503,0.098168
1504,0.040544
1505,-0.048028
1506,-0.084193
1507,-0.082548
1508,-0.059582
1509,-0.018335
1510,0.050107
1511,-0.004537
1512,0.018913
1513,0.022154
1514,-0.020723
1515,0.003883
1516,0.023260
1517,0.020617
1518,-0.047615
1519,-0.068434
1520,-0.024342
1521,-0.003881
1522,0.047778
1523,0.075268
1524,0.093480
1525,0.012255
1526,-0.038839
1527,-0.043047
1528,-0.077205
1529,-0.043238
1530,-0.005731
1531,-0.004951
1532,0.006186
1533,0.022193
1534,-0.005023
1535,0.074017
1536,434.233490
1537,652.903503
1538,8.384358
1539,1270.742554
1540,756.517395
1541,-2.278267
1542,10.500755
1543,27.659386
1544,15.543778
1545,-9.252489
1546,-24.015575
1547,-18.143047
1548,-3.685531
1549,8.782273
1550,24.228298
1551,24.148434
1552,5.733888
1553,-7.522782
1554,-37.984634
1555,-43.981380
1556,-24.762300
1557,19.684866
1558,22.807034
1559,5.500202
1560,-5.171977
1561,-2.456618
1562,24.518982
1563,-0.465783
1564,-22.968716
1565,2.218422
1566,19.092779
1567,30.394575
1568,15.725695
1569,-5.721076
1570,-28.664989
1571,-44.330887
1572,-17.351377
1573,18.417280
1574,21.803822
1575,17.444782
1576,-6.797916
1577,-12.966168
1578,-2.519923
1579,11.219229
1580,13.993672
1581,6.027375
1582,15.451013
1583,-4.014447
1584,-28.405079
1585,-22.679167
1586,-18.579720
1587,3.123581
1588,22.660624
1589,14.251184
1590,0.083397
1591,0.044209
1592,0.026099
1593,-0.052732
1594,-0.007194
1595,0.005398
1596,-0.043202
1597,-0.049424
1598,-0.036313
1599,0.005990
1600,0.015640
1601,0.007987
